notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,process_code,state,cnty_fips,cnty_name,district_number,rrc,Reg,region_name,play,play_name,drill_depth_ft,lateral_length_ft,API,Sulfur,federal_land,project_royalty_multiplier,std_pattern_size_acres,total_pattern_size_acres,totpat,past_wells,Ninjwell,resacc,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,WL1,WL2,WL3,WL4,WL5,WL6,WL7,WL8,WL9,WL10,WL11,WL12,WL13,WL14,WL15,WL16,WL17,WL18,WL19,WL20,WL21,WL22,WL23,WL24,WL25,WL26,WL27,WL28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,WL36,WL37,WL38,WL39,WL40
DGOH679115705,5,OH,157,Tuscarawas,40,0,1,east_coast,6791,utica gas-extension,7761.97,11951.19,42.11269807,0.4,0,0,213,28944,127,9,2,10,40,0.012,0.505,0.182,0.131,0.169,295.65366,140.76673,79.59215,56.73979,44.6843,37.19839,32.07108,28.32235,25.4518,23.17699,21.32612,19.78828,18.48852,17.37444,16.40795,15.56094,14.81201,14.14474,13.54609,13.00587,12.5156,12.06857,11.6592,11.28274,10.9353,10.61359,10.31484,10.03647,9.77657,9.5332,9.30481,9.09011,8.88784,8.69684,8.51629,8.34526,8.183,8.02888,7.88223,7.7425,2060.86181,1519.77697,662.065,320.79526,182.36885,124.37128,98.61233,86.00271,78.922,74.292,70.84422,68.03856,65.63181,63.505,61.59299,59.85566,58.2654,56.80176,55.44851,54.19249,53.02275,51.93013,50.90659,49.94547,49.04079,48.18751,47.38093,46.61723,45.89289,45.20464,44.54975,43.92576,43.3304,42.76154,42.2174,41.69638,41.19689,40.71746,40.25695,39.8142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOH679116705,5,OH,167,Washington,40,0,1,east_coast,6791,utica gas-extension,7730.32,6308.7,42.11269807,0.4,1,0.1,213,59328,262,17,0,10,45,0.73,0.173,0.052,0.024,0.021,6.29699,5.26555,4.69261,4.25067,3.8944,3.59977,3.35145,3.13895,2.95531,2.79476,2.65342,2.52808,2.41618,2.31553,2.22486,2.14261,2.06757,1.99903,1.93609,1.87805,1.8244,1.77463,1.72828,1.68514,1.64479,1.60687,1.57133,1.53779,1.50623,1.47627,1.44797,1.42109,1.39559,1.37128,1.34814,1.32601,1.30492,1.28465,1.26532,1.24678,883.42776,806.74649,747.06009,698.75521,658.59207,624.52965,595.19445,569.61593,547.08299,527.05925,509.13104,492.9731,478.3255,464.97806,452.75813,441.52297,431.15334,421.54833,412.62279,404.30325,396.52735,389.24028,382.39467,375.94933,369.86795,364.11856,358.67274,353.5054,348.59408,343.91877,339.46148,335.20612,331.13811,327.24418,323.51244,319.93211,316.49331,313.18695,310.00493,306.93957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOH679215705,5,OH,157,Tuscarawas,40,0,1,east_coast,6792,utica oil-core,7725.45,11274.67,42.11269807,0.4,0,0,128,59200,452,11,0,10,10,0.012,0.505,0.182,0.131,0.169,0.36386,0.28983,0.24518,0.21433,0.19118,0.17293,0.15814,0.14582,0.13536,0.12638,0.11856,0.11166,0.10557,0.10009,0.09518,0.09076,0.08668,0.08303,0.07964,0.07653,0.07359,0.07096,0.0685,0.06618,0.06403,0.06202,0.0601,0.05831,0.05665,0.05505,0.05357,0.05213,0.05079,0.04951,0.04829,0.04715,0.04607,0.04497,0.044,0.04303,40.32939,33.35089,29.47228,26.63386,24.38874,22.55307,21.02205,19.72675,18.61816,17.65992,16.82452,16.09022,15.44029,14.86087,14.34128,13.87242,13.44722,13.05954,12.7044,12.37767,12.07581,11.79596,11.53537,11.29224,11.06444,10.85058,10.64912,10.45906,10.27934,10.10889,9.94701,9.79303,9.64629,9.50628,9.37232,9.24415,9.12139,9.00359,8.89041,8.78162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOH679309905,5,OH,99,Mahoning,40,0,1,east_coast,6793,utica oil-extension,6776.27,5646.75,42.11269807,0.4,0,0,213,14560,65,4,0,10,20,0.012,0.505,0.182,0.131,0.169,2.69876,1.97703,1.6583,1.45015,1.29791,1.1798,1.08476,1.00617,0.93999,0.88328,0.83406,0.79092,0.75266,0.71854,0.68787,0.66016,0.63491,0.61191,0.59075,0.5712,0.55322,0.53647,0.52091,0.50638,0.49277,0.48001,0.468,0.45668,0.446,0.43592,0.42637,0.41727,0.40865,0.40045,0.39263,0.38518,0.37803,0.37123,0.36465,0.35836,116.39584,109.29031,103.81522,99.30226,95.42347,92.00224,88.93425,86.15257,83.6107,81.27454,79.11783,77.11962,75.26277,73.53281,71.91768,70.4069,68.99125,67.66278,66.41432,65.23963,64.13293,63.08924,62.10384,61.17261,60.29168,59.45761,58.66714,57.91743,57.20575,56.52952,55.88657,55.27477,54.69206,54.13675,53.60702,53.1014,52.61845,52.15669,51.715,51.2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOH679315505,5,OH,155,Trumbull,40,0,1,east_coast,6793,utica oil-extension,6504.3,4693.5,42.11269807,0.4,0,0,213,71008,332,2,0,0,20,0.012,0.505,0.182,0.131,0.169,0.45953,0.34229,0.27967,0.23965,0.21146,0.19032,0.17378,0.16044,0.14938,0.14007,0.1321,0.12513,0.11904,0.11365,0.10882,0.10448,0.10054,0.09695,0.09366,0.09061,0.08786,0.08527,0.08288,0.08064,0.07854,0.07658,0.07473,0.073,0.07137,0.0698,0.06834,0.06694,0.06563,0.06437,0.06317,0.06202,0.06093,0.05987,0.05887,0.0579,131.17577,120.13209,113.11019,108.02145,104.0648,100.84814,98.15086,95.8369,93.81667,92.02821,90.42693,88.97973,87.6614,86.45233,85.33699,84.3028,83.33962,82.43894,81.5937,80.798,80.0467,79.33546,78.66056,78.01871,77.40706,76.82313,76.26465,75.72969,75.2165,74.72351,74.24928,73.79255,73.35223,72.92714,72.51649,72.11928,71.73482,71.36233,71.00115,70.65068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550102701,1,OK,27,Cleveland,41,0,3,midcontinent,5501,pre-woodford paleozoic,8735,4907.97,39,0.3,0,0,80,2858.30656,36,0,0,10,170,0.477156565,0.303839508,0.105692255,0.04211069,0.071200982,4.1506,3.47813,2.47189,2.04393,1.76933,1.56889,1.4149,1.29282,1.19386,1.11198,1.04309,0.98428,0.93326,0.88862,0.84903,0.81361,0.78181,0.75283,0.72643,0.70241,0.67998,0.65926,0.64011,0.62225,0.60561,0.59002,0.575,0.5613,0.54808,0.53575,0.52415,0.51303,0.50243,0.49238,0.48276,0.4735,0.46474,0.45638,0.44846,0.44085,115.3039,116.82321,92.30842,82.59969,76.61432,72.31757,69.00692,66.33852,64.11623,62.21917,60.56829,59.11032,57.80786,56.63296,55.56522,54.5884,53.69004,52.85984,52.08917,51.37155,50.70058,50.07161,49.48021,48.92264,48.39599,47.89719,47.42389,46.97391,46.54524,46.13632,45.74556,45.37154,45.01323,44.66936,44.33893,44.02113,43.7151,43.42,43.13535,42.86037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550103701,1,OK,37,Creek,41,0,3,midcontinent,5501,pre-woodford paleozoic,3020,623,38.69,0.3,0,0,120,31037.31733,259,0,0,10,85,0.419578282,0.319919754,0.110846128,0.051055345,0.098600491,6.68083,6.19974,4.66909,4.10221,3.74615,3.47909,3.26557,3.08897,2.93996,2.81188,2.70048,2.60232,2.51496,2.43648,2.36526,2.30044,2.24056,2.18524,2.13385,2.08591,2.04065,1.99812,1.9579,1.91969,1.88335,1.84871,1.81551,1.7838,1.75333,1.72394,1.69576,1.66863,1.64241,1.61697,1.59234,1.56862,1.54559,1.52314,1.50129,1.48016,143.0001,119.80389,107.36378,99.09185,92.9198,88.01436,83.96334,80.52849,77.55879,74.95147,72.6343,70.55416,68.67105,66.95445,65.38026,63.92906,62.58526,61.33609,60.17071,59.08045,58.05724,57.09472,56.18701,55.32941,54.51738,53.7474,53.01564,52.31935,51.65583,51.0226,50.41763,49.83882,49.28437,48.75263,48.24228,47.75191,47.28029,46.82629,46.38896,45.96707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550104701,1,OK,47,Garfield,41,0,3,midcontinent,5501,pre-woodford paleozoic,5829.07,4096.04,41.13,0.046,0,0,113.3333333,3920.628571,35,0,0,10,136.5666667,0.463974746,0.303205094,0.109562281,0.042917459,0.08034042,16.54888,12.84701,10.19788,8.52675,7.40573,6.61468,6.03027,5.58057,5.22237,4.92864,4.68225,4.47149,4.2886,4.12793,3.98522,3.85767,3.7426,3.63828,3.54314,3.45593,3.37558,3.30143,3.23266,3.16864,3.10866,3.05268,3.00015,2.95065,2.90388,2.85975,2.8178,2.77801,2.74014,2.70415,2.66981,2.63695,2.60557,2.57542,2.54648,2.5187,269.54922,195.71471,152.49776,125.82743,108.36693,96.35379,87.72078,81.27583,76.30201,72.35055,69.13168,66.45144,64.17685,62.21459,60.49717,58.97523,57.61185,56.37914,55.25512,54.22336,53.27044,52.38555,51.56002,50.78672,50.05988,49.37434,48.72621,48.1117,47.52771,46.97186,46.44158,45.93492,45.45007,44.98544,44.53973,44.1113,43.6993,43.30253,42.92021,42.55131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550105301,1,OK,53,Grant,41,0,3,midcontinent,5501,pre-woodford paleozoic,5704.48,4005,40,0.046,0,0,113.3333333,2316.187897,21,0,0,10,152.9,0.449810917,0.28839596,0.113909109,0.04692111,0.100962905,1.2317,0.90156,0.7115,0.58779,0.50078,0.43626,0.38648,0.3469,0.31467,0.28793,0.26538,0.24611,0.22945,0.21492,0.20209,0.19071,0.18055,0.17142,0.16317,0.1557,0.14885,0.1426,0.13684,0.13153,0.12661,0.12204,0.11782,0.11385,0.11016,0.1067,0.10343,0.10036,0.09747,0.09476,0.09219,0.08974,0.08743,0.08523,0.08315,0.08116,24.15033,21.78021,20.36196,19.36551,18.60552,17.99572,17.48925,17.05792,16.68355,16.35365,16.0594,15.79432,15.55354,15.33322,15.13038,14.94269,14.76811,14.60516,14.45239,14.30877,14.17331,14.04516,13.92368,13.80826,13.69834,13.59347,13.49324,13.3973,13.30532,13.21698,13.13206,13.05031,12.97152,12.89549,12.82208,12.75108,12.68239,12.61585,12.55137,12.48882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550106301,1,OK,63,Hughes,41,0,3,midcontinent,5501,pre-woodford paleozoic,2755.61,2893.04,40,0.3,0,0,120,10347.21391,87,0,0,10,45,0.362,0.336,0.116,0.06,0.126,1.25533,1.12468,1.03311,0.96176,0.90306,0.85303,0.80953,0.77104,0.73664,0.70553,0.67732,0.6514,0.62766,0.60571,0.58538,0.56637,0.54867,0.53213,0.51662,0.50208,0.4883,0.47534,0.46306,0.45144,0.44042,0.42993,0.41997,0.41047,0.40145,0.39271,0.38435,0.37644,0.36884,0.36158,0.35457,0.34787,0.3414,0.33522,0.32923,0.32346,46.87499,54.40992,48.96541,44.80254,41.47059,38.72005,36.40066,34.41501,32.69576,31.19438,29.87404,28.70595,27.66739,26.73942,25.907,25.15677,24.4783,23.8623,23.30108,22.78768,22.31666,21.88294,21.48227,21.11097,20.76562,20.44368,20.14268,19.86041,19.59494,19.3446,19.1082,18.88414,18.67138,18.46898,18.27588,18.09151,17.91504,17.7459,17.58346,17.42713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550107101,1,OK,71,Kay,41,0,3,midcontinent,5501,pre-woodford paleozoic,3910.03,4168.87,42.03,0.3,0,0,80,824.6949818,11,0,0,10,170,0.477156565,0.303839508,0.105692255,0.04211069,0.071200982,29.57143,23.76447,20.45646,18.20678,16.53995,15.23981,14.18904,13.31684,12.57764,11.94081,11.38492,10.89443,10.45756,10.06497,9.71025,9.38754,9.09256,8.8215,8.57151,8.33987,8.12478,7.92403,7.73644,7.56036,7.3951,7.23943,7.09239,6.95326,6.82159,6.69658,6.57773,6.46421,6.35591,6.25292,6.15448,6.05998,5.96977,5.88277,5.79922,5.71919,339.01986,325.14619,286.55741,263.12797,246.30565,233.39824,223.09039,214.61802,207.49741,201.40431,196.1139,191.46234,187.32992,183.62481,180.27588,177.22864,174.43799,171.86808,169.48967,167.27872,165.21503,163.28173,161.46483,159.75202,158.13241,156.59772,155.1397,153.75193,152.42822,151.16338,149.95275,148.79235,147.67832,146.60758,145.57692,144.58394,143.62572,142.70089,141.8068,140.94189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550107301,1,OK,73,Kingfisher,41,0,3,midcontinent,5501,pre-woodford paleozoic,8829.57,10223.09,42.49,0.0345,0,0,125,7595.874,61,0,0,10,164.175,0.414965986,0.321768707,0.129931973,0.04829932,0.085034014,154.91544,114.84575,90.98046,75.16251,63.92989,55.55634,49.08336,43.9366,39.75071,36.28271,33.36466,30.87692,28.73201,26.86449,25.22436,23.77307,22.48006,21.32128,20.27677,19.33094,18.47045,17.68425,16.96345,16.30015,15.6878,15.12089,14.59456,14.10457,13.64747,13.21991,12.81925,12.44302,12.08905,11.75554,11.44073,11.1429,10.86099,10.59372,10.33987,10.09857,3011.18375,2519.17923,2183.9582,1937.76008,1747.87663,1596.2773,1472.08659,1368.29888,1280.16741,1204.34464,1138.39278,1080.48818,1029.2358,983.5483,942.56419,905.59134,872.067,841.52808,813.59084,787.93365,764.28531,742.4157,722.12792,703.25301,685.64489,669.1766,653.73768,639.23118,625.572,612.68507,600.5037,588.96891,578.02809,567.634,557.74453,548.32174,539.33142,530.74268,522.52763,514.66085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550108101,1,OK,81,Lincoln,41,0,3,midcontinent,5501,pre-woodford paleozoic,4341.39,3754.26,43.19,0.3,0,0,80,5149.797333,65,0,0,10,170,0.477156565,0.303839508,0.105692255,0.04211069,0.071200982,26.47955,22.17712,18.81608,16.75841,15.26401,14.10276,13.16408,12.38514,11.72525,11.1572,10.66224,10.22573,9.83747,9.48905,9.17447,8.88856,8.62762,8.38771,8.16683,7.96205,7.77216,7.59506,7.42939,7.27398,7.12824,6.99109,6.86121,6.7387,6.62238,6.51223,6.40744,6.30729,6.21205,6.12124,6.03412,5.95073,5.87105,5.79451,5.72079,5.65011,1211.74927,1088.30576,971.26278,892.94699,833.35628,785.84195,746.82838,714.08518,686.12239,661.89763,640.65862,621.84412,605.0291,589.88425,576.14917,563.61744,552.12102,541.52306,531.71008,522.58827,514.07841,506.11308,498.63556,491.59653,484.95369,478.67019,472.71373,467.0566,461.67315,456.54237,451.64415,446.96052,442.47645,438.17807,434.05212,430.08686,426.27255,422.5994,419.05875,415.64251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550108301,1,OK,83,Logan,41,0,3,midcontinent,5501,pre-woodford paleozoic,5404.1,2731.76,40.86,0.3,0,0,120,4206.511158,36,0,0,10,126.25,0.471974597,0.30269252,0.105949441,0.038777058,0.080606383,14.35863,10.63202,7.09612,5.87872,5.19935,4.72901,4.36919,4.07961,3.83955,3.63639,3.46219,3.31115,3.17885,3.06235,2.95862,2.86588,2.78265,2.70727,2.63896,2.57668,2.51951,2.46691,2.41854,2.37336,2.33166,2.2928,2.2561,2.22171,2.18956,2.15922,2.13053,2.10337,2.07741,2.05282,2.0294,2.00712,1.98584,1.96539,1.94581,1.92681,431.77449,419.59325,367.46164,335.7972,313.30923,296.07188,282.211,270.70081,260.92382,252.47944,245.0899,238.55515,232.72434,227.4816,222.73493,218.41195,214.45237,210.80841,207.4394,204.31173,201.39713,198.67177,196.11507,193.70966,191.44051,189.29442,187.26023,185.32784,183.48829,181.73451,180.05902,178.456,176.92013,175.44658,174.03094,172.66923,171.35791,170.0938,168.87385,167.69558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550108701,1,OK,87,McClain,41,0,3,midcontinent,5501,pre-woodford paleozoic,8848.31,7969.15,41.49,0.046,0,0,140,7486.417778,54,0,0,10,171.5,0.516467066,0.278443114,0.095808383,0.035928144,0.073353293,114.85028,79.44695,59.3238,50.74174,45.15637,40.99665,37.70715,35.01371,32.75641,30.83117,29.16657,27.711,26.4259,25.282,24.25659,23.33167,22.49253,21.72739,21.02688,20.3826,19.78799,19.23704,18.72559,18.24867,17.80307,17.38572,16.99406,16.62531,16.27775,15.94925,15.6385,15.34397,15.06426,14.79791,14.54465,14.30308,14.07241,13.85189,13.64063,13.43838,1987.28454,2011.54455,1659.2073,1485.53463,1370.99809,1286.51162,1220.35531,1166.55226,1121.61258,1083.31322,1050.15165,1021.06604,995.27901,972.20688,951.40064,932.50914,915.25173,899.40311,884.77842,871.22503,858.61552,846.84286,835.81636,825.45794,815.70107,806.48789,797.76773,789.49715,781.63694,774.15302,767.01538,760.19651,753.67282,747.42229,741.42556,735.66525,730.12535,724.79139,719.65033,714.69008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550109101,1,OK,91,McIntosh,41,0,3,midcontinent,5501,pre-woodford paleozoic,2083.13,2539.88,39.67275,0.3,0,0,120,13723.52,115,0,0,10,55,0.362,0.336,0.116,0.06,0.126,0.01235,0.00482,0.00305,0.00225,0.00177,0.00146,0.00125,0.0011,0.00096,0.00085,0.00079,0.00072,0.00066,0.0006,0.0006,0.00053,0.00048,0.00048,0.00048,0.00046,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00036,0.00035,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,191.24458,163.95452,145.79595,135.35686,127.96874,122.23072,117.54037,113.58272,110.17044,107.18069,104.52827,102.15066,100.00147,98.04477,96.25228,94.6009,93.07257,91.65204,90.32657,89.08556,87.92025,86.82267,85.78623,84.80545,83.87518,82.99079,82.14904,81.34594,80.57873,79.84457,79.14118,78.46635,77.81802,77.19444,76.59426,76.01552,75.45726,74.91823,74.39711,73.89302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550110301,1,OK,103,Noble,41,0,3,midcontinent,5501,pre-woodford paleozoic,3608.49,3406,41.84,0.3,0,0,80,3167.3344,40,0,0,10,170,0.477156565,0.303839508,0.105692255,0.04211069,0.071200982,21.20889,20.57345,18.85599,17.72235,16.87865,16.21264,15.66694,15.20759,14.81313,14.46904,14.16483,13.89294,13.64785,13.42518,13.22146,13.03385,12.86029,12.69899,12.54856,12.40748,12.27497,12.15009,12.03205,11.92022,11.81411,11.71291,11.61664,11.5246,11.43665,11.35218,11.27126,11.19353,11.11879,11.04676,10.9773,10.91024,10.84552,10.78292,10.72235,10.66356,104.65125,91.50058,80.92267,74.09072,69.23255,65.58564,62.73121,60.42032,58.49681,56.8586,55.43827,54.18774,53.07315,52.06948,51.158,50.32422,49.55656,48.84654,48.1861,47.5696,46.99185,46.44873,45.93638,45.45202,44.99292,44.55683,44.14149,43.74556,43.36717,43.00512,42.65816,42.3251,42.00508,41.69712,41.40044,41.11444,40.83829,40.57141,40.31337,40.06366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550110501,1,OK,105,Nowata,41,0,3,midcontinent,5501,pre-woodford paleozoic,1031,4130.287667,32.67,0.3,0,0,160,16901.81818,106,0,0,10,0,0.362,0.336,0.116,0.06,0.126,0.38681,0.55927,0.32419,0.26418,0.23837,0.2241,0.21486,0.20804,0.20275,0.19828,0.19444,0.19092,0.18774,0.18475,0.1819,0.17932,0.17653,0.17414,0.17183,0.16942,0.16689,0.1647,0.16256,0.1604,0.15828,0.15618,0.15421,0.15226,0.15022,0.14832,0.14645,0.1446,0.14255,0.14049,0.13871,0.13696,0.13521,0.1335,0.13176,0.13003,108.78835,103.80914,94.7824,87.8885,82.37175,77.82131,73.98455,70.69305,67.82983,65.30995,63.06981,61.06151,59.24713,57.59706,56.08776,54.69938,53.41652,52.22576,51.11641,50.07895,49.10573,48.19011,47.32615,46.50898,45.73424,44.99835,44.29783,43.62976,42.99173,42.38131,41.79665,41.23567,40.6969,40.17877,39.67992,39.19931,38.73553,38.288,37.8555,37.4373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550110701,1,OK,107,Okfuskee,41,0,3,midcontinent,5501,pre-woodford paleozoic,3795.02,5187.92,40.21,0.3,0,0,120,590.566163,5,0,0,10,85,0.419578282,0.319919754,0.110846128,0.051055345,0.098600491,7.80986,7.03296,6.22005,5.64117,5.20734,4.86909,4.59659,4.37122,4.1805,4.01621,3.87243,3.74501,3.63115,3.52831,3.43476,3.34916,3.27057,3.1978,3.13025,3.06745,3.00872,2.95374,2.90204,2.85327,2.80748,2.76393,2.72267,2.68352,2.64623,2.61075,2.57684,2.5445,2.51358,2.48383,2.45538,2.42808,2.40174,2.37647,2.35207,2.32864,485.9012,408.84869,348.60057,308.96008,280.71061,259.34381,242.48571,228.78171,217.39696,207.77945,199.5441,192.411,186.17053,180.66186,175.76041,171.36801,167.40543,163.81016,160.53018,157.52364,154.75529,152.19619,149.82161,147.6109,145.54643,143.61285,141.79713,140.08791,138.47532,136.95065,135.50601,134.1348,132.83103,131.58926,130.40446,129.27267,128.18985,127.15255,126.15746,125.2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGOK550110901,1,OK,109,Oklahoma,41,0,3,midcontinent,5501,pre-woodford paleozoic,6734.83,2452.72,40.66,0.3,0,0,80,3170.092138,40,0,0,10,170,0.477156565,0.303839508,0.105692255,0.04211069,0.071200982,88.18241,76.97748,63.87606,57.35148,52.49245,48.50316,45.12037,42.20657,39.67258,37.45312,35.49889,33.77036,32.23501,30.86686,29.64355,28.5468,27.56061,26.67168,25.8681,25.14017,24.47875,23.87672,23.32693,22.82413,22.3628,21.939,21.54796,21.18719,20.85291,20.54275,20.25396,19.9848,19.73329,19.49762,19.27616,19.06785,18.87153,18.68612,18.51028,18.34359,859.36587,769.17364,680.99261,622.76335,579.98289,546.87122,520.32792,498.48414,480.13248,464.45457,450.87349,438.97079,428.43407,419.0252,410.55981,402.89233,395.90568,389.50545,383.61435,378.1675,373.11171,368.40193,363.99997,359.87266,355.99208,352.33374,348.87655,345.60235,342.49453,339.53896,336.72302,334.03525,331.46596,329.00576,326.647,324.38233,322.20493,320.10934,318.08996,316.14175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
