notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,state,play,district_number,rrc_number,Reg,drill_depth_ft,API,Oilvisc,Gasgrav,GOR,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,HeatVal,CO2cont,H2Scont,N2cont,Sulfur,std_pattern_size_acres,Noilwell,Ngaswell,Ninjwell,lateral_count,lateral_length_ft,PHI,Pay,PERM,SOI,SOC,SOR,SWI,BOI,VDP,OOIP,process_code,total_pattern_size_acres,resacc,PROV,Totprod,Totinj,Totconv,Totps,past_wells,lyroil,lyrgas,numacc,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30,CO31,CO32,CO33,CO34,CO35,CO36,CO37,CO38,CO39,CO40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9,WI10,WI11,WI12,WI13,WI14,WI15,WI16,WI17,WI18,WI19,WI20,WI21,WI22,WI23,WI24,WI25,WI26,WI27,WI28,WI29,WI30,WI31,WI32,WI33,WI34,WI35,WI36,WI37,WI38,WI39,WI40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,WL1,WL2,WL3,WL4,WL5,WL6,WL7,WL8,WL9,WL10,WL11,WL12,WL13,WL14,WL15,WL16,WL17,WL18,WL19,WL20,WL21,WL22,WL23,WL24,WL25,WL26,WL27,WL28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,WL36,WL37,WL38,WL39,WL40
DOTX472600111,TX,4726,51,4,2,2954.12,39,1.213,0.635,13400,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.1,7.133,6,0,0,4,440.689,29.348,15.2,480.291,64.24,40.305,25,35.6,1.149,0.893,690.211,11,214,9,47,1,0.143,0.857,1,0,3,9,1,16.839,7.238,4.93,3.324,2.201,1.438,0.937,0.618,0.416,0.283,0.739,1.223,1.102,0.983,0.867,0.76,0.669,0.601,0.56,0.544,0.546,0.549,0.523,0.427,0.2,0.196,0.192,0.188,0.184,0.181,0.177,0.174,0.17,0.167,0.163,0.16,0.157,0.154,0.151,0.148,225.641,96.984,66.058,44.547,29.49,19.269,12.56,8.279,5.572,3.793,9.899,16.39,14.77,13.173,11.621,10.187,8.968,8.054,7.498,7.29,7.32,7.356,7.011,5.717,2.683,2.629,2.577,2.525,2.475,2.425,2.377,2.329,2.283,2.237,2.192,2.148,2.105,2.063,2.022,1.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130.685,1146.096,1148.587,1150.391,1151.668,1152.549,1153.145,1153.542,1153.81,1153.999,1154.145,1154.272,1154.393,1154.512,1154.628,1154.735,1154.826,1154.894,1154.936,1154.951,1154.949,1154.947,1154.972,1155.069,1155.295,1155.495,1155.495,1155.495,1155.495,1155.495,1155.495,1155.495,1155.495,1155.495,1155.495,1155.495,1155.495,1155.495,1155.495,1155.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX472800111,TX,4728,51,4,2,1628.8,22,11.057,0.621,0.054,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.2,2.333,12,0,0,4,165,32.7,198,1600,60,36.433,25,40,1.1,0.812,1598.226,11,70,9,47,1,0,1,1,0,6.145,0,1,94.436,37.982,26.914,19.068,13.549,9.772,7.257,5.616,4.545,3.814,3.262,2.783,2.321,1.857,1.399,0.976,0.621,0.365,0.229,0.209,1.498,2.543,2.423,1.976,0.927,0.908,0.89,0.872,0.855,0.838,0.821,0.805,0.789,0.773,0.757,0.742,0.727,0.713,0.699,0.685,0.005,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26768.391,26839.773,26851.311,26859.668,26865.58,26869.662,26872.42,26874.262,26875.502,26876.377,26877.055,26877.643,26878.203,26878.756,26879.291,26879.787,26880.209,26880.525,26880.717,26880.789,26880.779,26880.766,26880.885,26881.332,26882.381,26883.309,26883.309,26883.309,26883.309,26883.309,26883.309,26883.309,26883.309,26883.309,26883.309,26883.309,26883.309,26883.309,26883.309,26883.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX472800211,TX,4728,51,4,2,1546.35,21,4.928,0.621,0,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.2,2.333,13,0,0,4,233.345,41.5,77.25,455,63,37.799,25,37,1.13,0.865,746.643,11,70,9,47,1,0,1,1,0,11.326,0,1,42.302,17.733,12.258,8.424,5.736,3.906,2.699,1.922,1.425,1.422,3.165,2.867,2.584,2.304,2.033,1.782,1.569,1.409,1.312,1.275,1.28,1.287,1.227,1,0.469,0.46,0.45,0.441,0.433,0.424,0.415,0.407,0.399,0.391,0.383,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700.759,5736.886,5742.725,5746.955,5749.946,5752.012,5753.408,5754.34,5754.967,5755.411,5755.753,5756.052,5756.335,5756.614,5756.886,5757.137,5757.35,5757.51,5757.607,5757.644,5757.639,5757.632,5757.692,5757.919,5758.45,5758.919,5758.919,5758.919,5758.919,5758.919,5758.919,5758.919,5758.919,5758.919,5758.919,5758.918,5758.919,5758.919,5758.919,5758.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX472800311,TX,4728,48,1,2,808.2,21,106.939,0.59,1.468,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.2,15,58,0,0,4,147.58,33.3,47,1051,65,60.326,25,35,1.021,0.877,533.181,11,400,9,47,1,0,1,1,0,26.358,0.036,1,7.01,46.398,44.137,41.71,39.117,36.359,33.434,30.344,27.087,23.665,20.076,12.683,12.429,12.181,11.937,11.698,11.464,11.235,11.01,10.79,10.574,10.363,10.156,9.953,9.754,9.558,9.367,9.18,8.996,8.816,8.64,8.467,8.298,8.132,7.969,7.81,7.654,7.501,7.351,7.204,0.01,0.068,0.065,0.061,0.057,0.053,0.049,0.045,0.04,0.035,0.029,0.019,0.019,0.018,0.018,0.018,0.017,0.017,0.016,0.016,0.016,0.016,0.015,0.015,0.015,0.014,0.014,0.014,0.013,0.013,0.013,0.013,0.012,0.012,0.012,0.012,0.011,0.011,0.011,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.814,105.757,108.057,110.525,113.161,115.967,118.941,122.084,125.396,128.877,132.526,140.045,53.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,152.944,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX472800411,TX,4728,51,4,2,863.8,21,96.535,0.621,8305.833,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.2,15,7,0,0,4,338.061,30.631,33,573.566,64.314,41.754,25,35.686,1,0.5,1209.78,11,167.908,9,47,1,0.364,0.636,1,0,5.388,47.904,1,0,20.521,29,27.089,25.107,23.055,20.932,7.118,6.976,6.836,6.699,6.565,6.434,6.305,6.179,6.056,5.935,5.816,5.7,5.586,5.474,5.364,5.257,5.152,5.049,4.948,4.849,4.752,4.657,4.564,4.473,4.383,4.295,4.21,4.125,4.043,3.962,3.883,3.805,3.729,0,170.442,240.872,224.995,208.535,191.489,173.86,59.121,57.939,56.78,55.644,54.531,53.441,52.372,51.324,50.298,49.292,48.306,47.34,46.393,45.465,44.556,43.665,42.792,41.936,41.097,40.275,39.47,38.68,37.907,37.149,36.406,35.677,34.964,34.265,33.579,32.908,32.25,31.605,30.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.899,94.009,85.377,87.323,89.34,91.429,93.59,107.653,114.899,114.899,114.899,114.899,114.899,19.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,114.899,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX472800511,TX,4728,51,4,2,1430.2,19,43.697,0.621,4703.966,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.156,15,15,0,0,4,204.267,28,50.333,700,65,42.066,25,35,1.039,0.584,803.81,11,176.244,9,47,1,0,1,1,0,4.854,23.715,1,0,38.044,37.411,35.273,33.012,30.627,28.118,16.952,16.613,16.281,15.955,15.636,15.323,15.017,14.716,14.422,14.134,13.851,13.574,13.303,13.036,12.776,12.52,12.27,12.024,11.784,11.548,11.317,11.091,10.869,10.652,10.439,10.23,10.025,9.825,9.628,9.436,9.247,9.062,8.881,0,178.959,175.979,165.924,155.287,144.069,132.268,79.743,78.148,76.585,75.053,73.552,72.081,70.64,69.227,67.842,66.486,65.156,63.853,62.576,61.324,60.098,58.896,57.718,56.563,55.432,54.324,53.237,52.172,51.129,50.106,49.104,48.122,47.16,46.216,45.292,44.386,43.499,42.629,41.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.674,99.413,100.066,102.272,104.606,107.067,109.656,121.179,138.674,138.674,138.674,138.674,138.674,43.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,138.674,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX472800611,TX,4728,49,2,2,3853,45,0.288,0.621,10232.124,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.1,40,9,0,0,4,1320,30.631,5,573.566,64.314,39.815,25,35.686,1.25,0.911,1738.424,11,2560,9,47,1,0.894,0.106,1,0,2.483,28.512,1,22.705,10.89,6.965,4.299,6.612,5.22,4.165,3.461,2.986,2.652,2.392,2.167,1.953,1.742,1.536,1.347,1.186,1.065,0.991,0.964,0.968,0.973,0.927,0.756,0.355,0.348,0.341,0.334,0.327,0.321,0.314,0.308,0.302,0.296,0.29,0.284,0.279,0.273,0.268,0.262,232.321,111.427,71.265,43.984,67.654,53.412,42.616,35.41,30.558,27.133,24.479,22.174,19.981,17.821,15.721,13.781,12.132,10.896,10.144,9.862,9.902,9.952,9.485,7.735,3.63,3.557,3.486,3.417,3.348,3.281,3.216,3.151,3.088,3.027,2.966,0.004,0.004,0.004,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.754,528.058,532.471,535.668,537.929,539.49,540.545,541.25,541.724,542.059,542.318,542.543,542.758,542.969,543.174,543.363,543.525,543.645,543.719,543.746,543.743,543.738,543.783,543.954,544.356,544.71,544.71,544.71,544.71,544.71,544.71,544.71,544.71,544.71,544.71,544.71,544.71,544.71,544.71,544.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX472800711,TX,4728,51,4,2,1346.9,23,5.803,0.621,0,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.1,2.333,6,0,0,4,233.345,32.5,91.5,300,67,41.161,25,33,1.1,0.855,1639.393,11,70,9,47,1,0,1,1,0,14.163,0,1,38.476,16.78,11.332,7.557,4.917,3.127,1.956,1.212,3.929,3.556,3.208,2.906,2.618,2.335,2.06,1.806,1.59,1.428,1.329,1.292,1.298,1.304,1.243,1.014,0.476,0.466,0.457,0.448,0.439,0.43,0.422,0.413,0.405,0.397,0.389,0.381,0.374,0.366,0.359,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5818.045,5854.656,5860.574,5864.86,5867.892,5869.985,5871.4,5872.344,5872.98,5873.429,5873.776,5874.079,5874.366,5874.649,5874.924,5875.178,5875.395,5875.557,5875.655,5875.692,5875.687,5875.68,5875.742,5875.971,5876.509,5876.984,5876.984,5876.984,5876.984,5876.984,5876.984,5876.984,5876.984,5876.984,5876.984,5876.984,5876.984,5876.984,5876.984,5876.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX472800811,TX,4728,51,4,2,1161.2,19,50.523,0.621,0,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.156,15,7,0,0,4,330,30,12,800,70,43.411,25,30,1.08,0.646,620.64,11,240,9,47,1,0.562,0.438,1,0,13.811,0,1,0,0,11.572,15.89,14.69,5.22,5.116,5.013,4.913,4.815,4.718,4.624,4.532,4.441,4.352,4.265,4.18,4.096,4.014,3.934,3.855,3.778,3.703,3.629,3.556,3.485,3.415,3.347,3.28,3.214,3.15,3.087,3.025,2.965,2.906,2.847,2.79,2.735,2.68,2.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.752,78.752,66.845,62.401,63.637,73.381,78.752,78.752,78.752,78.752,78.752,78.752,78.752,22.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,78.752,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX472800911,TX,4728,49,2,2,4112.9,47,0.367,0.621,757.23,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.1,30,3,0,0,4,1208.318,28,6.5,1200,60,36.545,25,4000,1.29,0.906,1760.952,11,804.426,9,47,1,0.889,0.111,1,0,8.773,4.664,1,25.136,24.633,24.141,23.658,23.185,22.721,22.267,21.821,21.385,20.957,20.538,20.127,19.725,19.33,18.944,18.565,18.193,17.83,17.473,17.123,16.781,16.445,16.116,15.794,15.478,15.169,14.865,14.568,14.277,13.991,13.711,13.437,13.168,12.905,12.647,12.394,12.146,11.903,11.665,11.432,19.034,18.653,18.28,17.915,17.556,17.205,16.861,16.524,16.193,15.87,15.552,15.241,14.936,14.638,14.345,14.058,13.777,13.501,13.231,12.967,12.707,12.453,12.204,11.96,11.721,11.486,11.257,11.031,10.811,10.595,10.383,10.175,9.972,9.772,9.577,9.385,9.197,9.014,8.833,8.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.68,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,75.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX472801011,TX,4728,51,4,2,1712.886,21,0.162,0.621,0,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.1,15,3,0,0,4,466.69,30,18.143,1624,65,40.634,25,35,1.1,0.5,1996.123,11,240,9,47,1,0.812,0.188,1,0,54.584,0,1,0,0.386,19.591,18.156,16.69,15.193,0.335,0.328,0.322,0.315,0.309,0.303,0.297,0.291,0.285,0.279,0.274,0.268,0.263,0.258,0.252,0.247,0.242,0.238,0.233,0.228,0.224,0.219,0.215,0.21,0.206,0.202,0.198,0.194,0.19,0.186,0.183,0.179,0.176,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.078,86.676,66.645,68.142,69.671,71.231,86.729,87.078,87.078,87.078,87.078,87.078,87.078,68.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,87.078,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX473300111,TX,4733,51,4,2,6848,44,0.235,0.61,267464.219,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.1,12,3,0,0,4,466.69,28.4,50,510,71,45.684,25,29,1.37,0.909,6851.05,11,360,9,47,1,0.75,0.25,1,0,0.815,316.766,1,44.413,25.304,14.748,7.757,2.93,-0.274,-2.293,-3.495,-4.176,4.228,6.703,6.071,5.471,4.88,4.305,3.774,3.322,2.984,2.778,2.7,2.711,2.725,2.597,2.118,0.994,0.974,0.955,0.936,0.917,0.898,0.881,0.863,0.846,0.829,0.812,0.001,0.001,0.001,0.001,0.001,11878.993,6767.899,3944.635,2074.841,783.617,-73.277,-613.303,-934.83,-1116.836,1130.839,1792.754,1623.883,1463.346,1305.136,1151.36,1009.284,888.528,797.993,742.911,722.259,725.197,728.808,694.629,566.452,265.843,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.287,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3568.271,3644.769,3657.134,3666.09,3672.425,3676.8,3679.756,3681.729,3683.057,3683.995,3684.722,3685.353,3685.953,3686.545,3687.12,3687.651,3688.103,3688.441,3688.647,3688.724,3688.713,3688.7,3688.827,3689.307,3690.431,3691.425,3691.425,3691.425,3691.425,3691.425,3691.425,3691.425,3691.425,3691.425,3691.425,3691.424,3691.425,3691.425,3691.425,3691.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
