notes:,for now wlund.txt data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,state,play,district_number,rrc_number,Reg,drill_depth_ft,API,Oilvisc,Gasgrav,GOR,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,HeatVal,CO2cont,H2Scont,N2cont,Sulfur,std_pattern_size_acres,Noilwell,Ngaswell,Ninjwell,Latnum,lateral_length_ft,PHI,Pay,PERM,SOI,SOC,SOR,SWI,BOI,VDP,OOIP,process_code,total_pattern_size_acres,resacc,PROV,Totprod,Totinj,Totconv,Totps,past_wells,lyroil,lyrgas,numacc,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30,CO31,CO32,CO33,CO34,CO35,CO36,CO37,CO38,CO39,CO40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9,WI10,WI11,WI12,WI13,WI14,WI15,WI16,WI17,WI18,WI19,WI20,WI21,WI22,WI23,WI24,WI25,WI26,WI27,WI28,WI29,WI30,WI31,WI32,WI33,WI34,WI35,WI36,WI37,WI38,WI39,WI40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,project_royalty_multiplier
UOKS590100216,KS,5901,18,-1,3,3917,39,1.691,0.653,0,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.253,80,7,0,1,4,660,13.646,13.625,143.772,48.366,48.366,30.5,51.634,1.112,0.597,506.329,16,593.862,10,59,0,1,0,0,7,0,0,1,21.246,30.478,14.459,8.452,5.248,3.245,1.872,0.871,0.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOKS590100316,KS,5901,18,-1,3,3917,39,1.691,0.653,0,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.253,80,14,0,1,4,660,13.646,13.625,143.772,48.366,48.366,30.5,51.634,1.112,0.597,506.329,16,1187.724,10,59,0,1,0,0,14,0,0,2,21.246,30.478,14.459,8.452,5.248,3.245,1.872,0.871,0.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOKS590200316,KS,5902,18,-1,3,3656,34,1.604,0.684,357.459,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.362,80,10,0,1,4,660,20.056,4.457,5,51.706,51.706,25,48.085,1.146,0.722,250.896,16,798.753,10,59,0,1,0,0,9,0,0,2,10.574,15.157,7.168,4.172,2.574,1.576,0.891,0.391,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,5.418,2.562,1.491,0.92,0.563,0.318,0.14,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOKS590200416,KS,5902,18,-1,3,3656,34,1.604,0.684,357.459,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.362,80,4,0,1,4,660,20.056,19.868,5,51.706,51.706,25,48.085,1.146,0.722,1254.48,16,358.397,10,59,0,1,0,0,4,0,0,2,47.138,67.566,31.953,18.598,11.475,7.023,3.971,1.745,0.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.85,24.152,11.422,6.648,4.102,2.511,1.419,0.624,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOKS590200516,KS,5902,18,-1,3,3656,34,1.604,0.684,357.459,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.362,80,9,0,1,4,660,20.056,19.868,5,51.706,51.706,25,48.085,1.146,0.722,1115.094,16,716.796,10,59,0,1,0,0,8,0,0,2,47.138,67.566,31.953,18.598,11.475,7.023,3.971,1.745,0.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.85,24.152,11.422,6.648,4.102,2.511,1.419,0.624,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOKS590300416,KS,5903,18,-1,3,3172,36,2.49,0.637,0,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.539,80,8,0,1,4,660,19.659,5.4,5.85,46.776,46.776,25,53.224,1.109,0.683,265.152,16,622.301,10,59,0,1,0,0,7,0,0,2,11.649,16.645,7.776,4.45,2.676,1.567,0.807,0.252,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOKS590300516,KS,5903,18,-1,3,3172,36,2.49,0.637,0,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.539,80,3,0,1,4,660,19.659,29.156,5.85,46.776,46.776,25,53.224,1.109,0.683,1414.141,16,230.498,10,59,0,1,0,0,2,0,0,2,62.895,89.872,41.983,24.025,14.447,8.461,4.356,1.363,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOKS590300616,KS,5903,18,-1,3,3172,36,2.49,0.637,0,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.539,80,6,0,1,4,660,19.659,29.156,5.85,46.776,46.776,25,53.224,1.109,0.683,1414.141,16,460.995,10,59,0,1,0,0,5,0,0,2,62.895,89.872,41.983,24.025,14.447,8.461,4.356,1.363,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOKY660100116,KY,6601,19,-1,1,2000,40,0.72,0.814,133.047,0,0.026,0.627,0.178,0.052,0.116,0,0,0,0,0.077,80,3,0,1,4,660,7.762,17.571,41.892,70.939,70.939,30.5,27.866,1.197,0.788,560.897,16,260.937,10,66,0,1,0,0,3,0,0,4,21.783,31.558,15.547,9.543,6.34,4.339,2.967,1.966,1.203,0.603,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.898,4.199,2.068,1.27,0.844,0.577,0.395,0.262,0.16,0.08,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOKY660100216,KY,6601,19,-1,1,2000,40,1.534,0.785,159.967,0,0.026,0.627,0.178,0.052,0.116,0,0,0,0,0.133,80,5,0,1,4,660,8.711,36.635,33.461,71.516,71.516,30.5,27.56,1.224,0.78,1111.111,16,329.06,10,66,0,1,0,0,4,0,0,3,50.57,73.438,36.503,22.652,15.265,10.648,7.482,5.174,3.415,2.03,0.911,0.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09,11.748,5.839,3.624,2.442,1.703,1.197,0.828,0.546,0.325,0.146,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOKY660100316,KY,6601,19,-1,1,2000,40,3.545,0.783,160.89,0,0.026,0.627,0.178,0.052,0.116,0,0,0,0,0.145,80,8,0,1,4,660,8.711,36.535,51.219,70.309,70.309,30.5,28.491,1.2,0.781,1136.364,16,604.053,10,66,0,1,0,0,7,0,0,1,50.319,72.935,35.998,22.147,14.759,10.142,6.976,4.667,2.909,1.523,0.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.096,11.735,5.792,3.563,2.375,1.632,1.122,0.751,0.468,0.245,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOKY660200116,KY,6602,19,-1,1,1500,40,5.69,0.76,0,0,0.026,0.627,0.178,0.052,0.116,0,0,0,0,-1,80,21,0,1,4,660,11.118,3.742,43.374,68,68,30.5,30.833,1.04,0.974,166.667,16,1728.453,10,66,0,1,0,0,21,0,0,4,7.026,10.01,4.622,2.601,1.523,0.85,0.388,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOKY660200216,KY,6602,19,-1,1,1500,40,5.69,0.76,0,0,0.026,0.627,0.178,0.052,0.116,0,0,0,0,-1,80,11,0,1,4,660,11.118,14,43.374,68,68,30.5,30.833,1.04,0.974,636.364,16,923.897,10,66,0,1,0,0,11,0,0,4,26.286,37.452,17.292,9.732,5.7,3.18,1.452,0.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOLA473500716,LA,4735,20,-1,2,9000,42,0.474,0.636,1326.151,0,0.431,0.284,0.101,0.058,0.126,0,0,0,0,0.124,80,5,0,1,4,660,29.259,4.506,725.487,71.076,71.076,25,28.924,1.445,0.855,375.335,16,428.136,10,47,0,1,0,0,5,0,0,11,18.461,27.288,14.442,9.625,7.056,5.45,4.349,3.546,2.934,2.453,2.063,1.742,1.473,1.243,1.046,0.874,0.722,0.589,0.469,0.362,0.266,0.178,0.098,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.482,36.188,19.152,12.764,9.357,7.227,5.767,4.703,3.891,3.252,2.736,2.31,1.953,1.649,1.387,1.159,0.958,0.781,0.622,0.48,0.352,0.236,0.13,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOLA473500816,LA,4735,20,-1,2,9000,42,0.474,0.636,1326.151,0,0.431,0.284,0.101,0.058,0.126,0,0,0,0,0.124,80,2,0,1,4,660,29.259,20.304,725.487,71.076,71.076,25,28.924,1.445,0.855,1876.676,16,190.029,10,47,0,1,0,0,2,0,0,11,83.186,122.959,65.076,43.369,31.793,24.557,19.596,15.978,13.222,11.051,9.297,7.85,6.636,5.602,4.712,3.936,3.255,2.652,2.115,1.633,1.197,0.803,0.443,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.317,163.062,86.3,57.514,42.162,32.567,25.987,21.19,17.534,14.656,12.33,10.41,8.8,7.429,6.248,5.22,4.317,3.518,2.805,2.165,1.588,1.064,0.588,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOLA473500916,LA,4735,20,-1,2,9000,42,0.474,0.636,1326.151,0,0.431,0.284,0.101,0.058,0.126,0,0,0,0,0.124,80,4,0,1,4,660,29.259,20.304,725.487,71.076,71.076,25,28.924,1.445,0.855,1876.676,16,380.059,10,47,0,1,0,0,4,0,0,6,83.186,122.959,65.076,43.369,31.793,24.557,19.596,15.978,13.222,11.051,9.297,7.85,6.636,5.602,4.712,3.936,3.255,2.652,2.115,1.633,1.197,0.803,0.443,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.317,163.062,86.3,57.514,42.162,32.567,25.987,21.19,17.534,14.656,12.33,10.41,8.8,7.429,6.248,5.22,4.317,3.518,2.805,2.165,1.588,1.064,0.588,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOLA473501016,LA,4735,20,-1,2,9000,42,0.474,0.636,1326.151,0,0.431,0.284,0.101,0.058,0.126,0,0,0,0,0.124,80,8,0,1,4,660,29.259,20.304,725.487,71.076,71.076,25,28.924,1.445,0.855,1876.676,16,760.117,10,47,0,1,0,0,9,0,0,3,83.186,122.959,65.076,43.369,31.793,24.557,19.596,15.978,13.222,11.051,9.297,7.85,6.636,5.602,4.712,3.936,3.255,2.652,2.115,1.633,1.197,0.803,0.443,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.317,163.062,86.3,57.514,42.162,32.567,25.987,21.19,17.534,14.656,12.33,10.41,8.8,7.429,6.248,5.22,4.317,3.518,2.805,2.165,1.588,1.064,0.588,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UOLA473700616,LA,4737,20,-1,2,9000,43,0.327,0.627,513.886,0,0.431,0.284,0.101,0.058,0.126,0,0,0,0,0.1,80,7,0,1,4,660,31.409,2.782,855.556,80.262,80.262,25,19.738,1.694,0.919,258.398,16,617.316,10,47,0,1,0,0,7,0,0,1,12.349,18.548,10.347,7.271,5.631,4.606,3.903,3.391,3,2.693,2.444,2.239,2.067,1.921,1.794,1.685,1.588,1.503,1.426,1.358,1.297,1.241,1.19,1.143,1.1,1.061,1.024,0.991,0.959,0.93,0.903,0.877,0.853,0.83,0.809,0.789,0.77,0.752,0.735,0.719,6.346,9.531,5.317,3.737,2.894,2.367,2.006,1.742,1.542,1.384,1.256,1.151,1.062,0.987,0.922,0.866,0.816,0.772,0.733,0.698,0.666,0.638,0.611,0.587,0.565,0.545,0.526,0.509,0.493,0.478,0.464,0.451,0.438,0.427,0.416,0.405,0.396,0.386,0.378,0.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
