Resid	Play	RRC	Reg	Depth	API	Oilvisc	Gasgrav	GOR	NGPL	NGPLET	NGPLPR	NGPLBU	NGPLIS	NGPLPP	HeatVal	CO2cont	H2Scont	N2cont	Sulfur	Patsize	Noilwell	Ngaswell	Ninjwell	Latnum	Latlen	PHI	Pay	PERM	SOI	SOC	SOR	SWI	BOI	VDP	OOIP	flag	acres	Resacc	PROV	Totprod	Totinj	Totconv	Totps	Totpat	lyroil	lyrgas	numacc	OP1	OP2	OP3	OP4	OP5	OP6	OP7	OP8	OP9	OP10	OP11	OP12	OP13	OP14	OP15	OP16	OP17	OP18	OP19	OP20	OP21	OP22	OP23	OP24	OP25	OP26	OP27	OP28	OP29	OP30	OP31	OP32	OP33	OP34	OP35	OP36	OP37	OP38	OP39	OP40	GP1	GP2	GP3	GP4	GP5	GP6	GP7	GP8	GP9	GP10	GP11	GP12	GP13	GP14	GP15	GP16	GP17	GP18	GP19	GP20	GP21	GP22	GP23	GP24	GP25	GP26	GP27	GP28	GP29	GP30	GP31	GP32	GP33	GP34	GP35	GP36	GP37	GP38	GP39	GP40	CO1	CO2	CO3	CO4	CO5	CO6	CO7	CO8	CO9	CO10	CO11	CO12	CO13	CO14	CO15	CO16	CO17	CO18	CO19	CO20	CO21	CO22	CO23	CO24	CO25	CO26	CO27	CO28	CO29	CO30	CO31	CO32	CO33	CO34	CO35	CO36	CO37	CO38	CO39	CO40	WP1	WP2	WP3	WP4	WP5	WP6	WP7	WP8	WP9	WP10	WP11	WP12	WP13	WP14	WP15	WP16	WP17	WP18	WP19	WP20	WP21	WP22	WP23	WP24	WP25	WP26	WP27	WP28	WP29	WP30	WP31	WP32	WP33	WP34	WP35	WP36	WP37	WP38	WP39	WP40	WI1	WI2	WI3	WI4	WI5	WI6	WI7	WI8	WI9	WI10	WI11	WI12	WI13	WI14	WI15	WI16	WI17	WI18	WI19	WI20	WI21	WI22	WI23	WI24	WI25	WI26	WI27	WI28	WI29	WI30	WI31	WI32	WI33	WI34	WI35	WI36	WI37	WI38	WI39	WI40	II1	II2	II3	II4	II5	II6	II7	II8	II9	II10	II11	II12	II13	II14	II15	II16	II17	II18	II19	II20	II21	II22	II23	II24	II25	II26	II27	II28	II29	II30	II31	II32	II33	II34	II35	II36	II37	II38	II39	II40
EGPA6733121	6791	-1	1	11750	52	0	0	0	20	0.428	0.32	0.098	0.052	0.101	0	0	0	0	0	213	0	0	0	1	6000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	22176	10	67	1	0	0	0	104	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	36.985	12.792	5.345	2.547	1.337	0.756	0.453	0.285	0.186	0.126	0.088	0.063	0.046	0.034	0.026	0.020	0.015	0.012	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36985	0.12792	0.05345	0.02547	0.01337	0.00756	0.00453	0.00285	0.00186	0.00126	0.00088	0.00063	0.00046	0.00034	0.00026	0.0002	0.00015	0.00012	0.0001	0.00008	0.00006	0.00005	0.00004	0.00003	0.00003	0.00002	0.00002	0.00002	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGPA6733221	6791	-1	1	11750	52	0	0	0	20	0.428	0.32	0.098	0.052	0.101	0	0	0	0	0	213	0	0	0	1	6000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	171648	10	67	1	0	0	0	806	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	36.985	12.792	5.345	2.547	1.337	0.756	0.453	0.285	0.186	0.126	0.088	0.063	0.046	0.034	0.026	0.020	0.015	0.012	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.406835	0.140712	0.058795	0.028017	0.014707	0.008316	0.004983	0.003135	0.002046	0.001386	0.000968	0.000693	0.000506	0.000374	0.000286	0.00022	0.000165	0.000132	0.00011	0.000088	0.000066	0.000055	0.000044	0.000033	0.000033	0.000022	0.000022	0.000022	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGPA6733321	6791	-1	1	11750	52	0	0	0	20	0.428	0.32	0.098	0.052	0.101	0	0	0	0	0	213	0	0	0	1	6000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	12672	10	67	1	0	0	0	59	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	36.985	12.792	5.345	2.547	1.337	0.756	0.453	0.285	0.186	0.126	0.088	0.063	0.046	0.034	0.026	0.020	0.015	0.012	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36985	0.12792	0.05345	0.02547	0.01337	0.00756	0.00453	0.00285	0.00186	0.00126	0.00088	0.00063	0.00046	0.00034	0.00026	0.0002	0.00015	0.00012	0.0001	0.00008	0.00006	0.00005	0.00004	0.00003	0.00003	0.00002	0.00002	0.00002	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGPA6733421	6791	-1	1	11750	52	0	0	0	5	0.428	0.32	0.098	0.052	0.101	0	0	0	0	0	213	0	0	0	1	6000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	576	10	67	1	0	0	0	3	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	39.944	13.816	5.773	2.751	1.444	0.816	0.489	0.308	0.201	0.136	0.095	0.068	0.049	0.037	0.028	0.021	0.016	0.013	0.010	0.008	0.007	0.005	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39944	0.13816	0.05773	0.02751	0.01444	0.00816	0.00489	0.00308	0.00201	0.00136	0.00095	0.00068	0.00049	0.00037	0.00028	0.00021	0.00016	0.00013	0.0001	0.00008	0.00007	0.00005	0.00005	0.00004	0.00003	0.00003	0.00002	0.00002	0.00002	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGPA6733521	6791	-1	1	11750	52	0	0	0	20	0.428	0.32	0.098	0.052	0.101	0	0	0	0	0	213	0	0	0	1	6000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	158976	10	67	1	0	0	0	746	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	36.985	12.792	5.345	2.547	1.337	0.756	0.453	0.285	0.186	0.126	0.088	0.063	0.046	0.034	0.026	0.020	0.015	0.012	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36985	0.12792	0.05345	0.02547	0.01337	0.00756	0.00453	0.00285	0.00186	0.00126	0.00088	0.00063	0.00046	0.00034	0.00026	0.0002	0.00015	0.00012	0.0001	0.00008	0.00006	0.00005	0.00004	0.00003	0.00003	0.00002	0.00002	0.00002	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGPA6733621	6791	-1	1	11750	52	0	0	0	20	0.428	0.32	0.098	0.052	0.101	0	0	0	0	0	213	0	0	0	1	6000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3456	1	67	1	0	0	0	16	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	36.985	12.792	5.345	2.547	1.337	0.756	0.453	0.285	0.186	0.126	0.088	0.063	0.046	0.034	0.026	0.020	0.015	0.012	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36985	0.12792	0.05345	0.02547	0.01337	0.00756	0.00453	0.00285	0.00186	0.00126	0.00088	0.00063	0.00046	0.00034	0.00026	0.0002	0.00015	0.00012	0.0001	0.00008	0.00006	0.00005	0.00004	0.00003	0.00003	0.00002	0.00002	0.00002	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGPA6733821	6791	-1	1	11750	52	0	0	0	40	0.428	0.32	0.098	0.052	0.101	0	0	0	0	0	213	0	0	0	1	6000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	309888	10	67	1	0	0	0	1455	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	288.999	99.958	41.769	19.902	10.445	5.904	3.539	2.225	1.456	0.984	0.685	0.489	0.356	0.264	0.200	0.153	0.119	0.093	0.074	0.060	0.048	0.040	0.033	0.027	0.023	0.019	0.016	0.014	0.012	0.010	0.009	0.007	0.007	0.006	0.005	0.004	0.004	0.003	0.003	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88999	0.99958	0.41769	0.19902	0.10445	0.05904	0.03539	0.02225	0.01456	0.00984	0.00685	0.00489	0.00356	0.00264	0.002	0.00153	0.00119	0.00093	0.00074	0.0006	0.00048	0.0004	0.00033	0.00027	0.00023	0.00019	0.00016	0.00014	0.00012	0.0001	0.00009	0.00007	0.00007	0.00006	0.00005	0.00004	0.00004	0.00003	0.00003	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGPA6733921	6791	-1	1	11750	52	0	0	0	40	0.428	0.32	0.098	0.052	0.101	0	0	0	0	0	213	0	0	0	1	6000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	1152	1	67	1	0	0	0	5	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	288.999	99.958	41.769	19.902	10.445	5.904	3.539	2.225	1.456	0.984	0.685	0.489	0.356	0.264	0.200	0.153	0.119	0.093	0.074	0.060	0.048	0.040	0.033	0.027	0.023	0.019	0.016	0.014	0.012	0.010	0.009	0.007	0.007	0.006	0.005	0.004	0.004	0.003	0.003	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88999	0.99958	0.41769	0.19902	0.10445	0.05904	0.03539	0.02225	0.01456	0.00984	0.00685	0.00489	0.00356	0.00264	0.002	0.00153	0.00119	0.00093	0.00074	0.0006	0.00048	0.0004	0.00033	0.00027	0.00023	0.00019	0.00016	0.00014	0.00012	0.0001	0.00009	0.00007	0.00007	0.00006	0.00005	0.00004	0.00004	0.00003	0.00003	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGPA6734021	6791	-1	1	11750	52	0	0	0	20	0.428	0.32	0.098	0.052	0.101	0	0	0	0	0	213	0	0	0	1	6000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	121824	10	67	1	0	0	0	572	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3791.012	1311.221	547.921	261.074	137.016	77.446	46.425	29.190	19.095	12.914	8.986	6.408	4.669	3.467	2.618	2.006	1.559	1.226	0.975	0.783	0.634	0.519	0.427	0.355	0.296	0.249	0.211	0.179	0.153	0.131	0.113	0.098	0.085	0.075	0.065	0.057	0.051	0.045	0.040	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.91012	13.11221	5.47921	2.61074	1.37016	0.77446	0.46425	0.2919	0.19095	0.12914	0.08986	0.06408	0.04669	0.03467	0.02618	0.02006	0.01559	0.01226	0.00975	0.00783	0.00634	0.00519	0.00427	0.00355	0.00296	0.00249	0.00211	0.00179	0.00153	0.00131	0.00113	0.00098	0.00085	0.00075	0.00065	0.00057	0.00051	0.00045	0.0004	0.00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGPA6734121	6791	-1	1	11750	52	0	0	0	20	0.428	0.32	0.098	0.052	0.101	0	0	0	0	0	213	0	0	0	1	6000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	8352	1	67	1	0	0	0	39	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3791.012	1311.221	547.921	261.074	137.016	77.446	46.425	29.190	19.095	12.914	8.986	6.408	4.669	3.467	2.618	2.006	1.559	1.226	0.975	0.783	0.634	0.519	0.427	0.355	0.296	0.249	0.211	0.179	0.153	0.131	0.113	0.098	0.085	0.075	0.065	0.057	0.051	0.045	0.040	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.91012	13.11221	5.47921	2.61074	1.37016	0.77446	0.46425	0.2919	0.19095	0.12914	0.08986	0.06408	0.04669	0.03467	0.02618	0.02006	0.01559	0.01226	0.00975	0.00783	0.00634	0.00519	0.00427	0.00355	0.00296	0.00249	0.00211	0.00179	0.00153	0.00131	0.00113	0.00098	0.00085	0.00075	0.00065	0.00057	0.00051	0.00045	0.0004	0.00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGPA6734321	6791	-1	1	11750	52	0	0	0	5	0.428	0.32	0.098	0.052	0.101	0	0	0	0	0	213	0	0	0	1	6000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	175680	10	67	1	0	0	0	824	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	39.944	13.816	5.773	2.751	1.444	0.816	0.489	0.308	0.201	0.136	0.095	0.068	0.049	0.037	0.028	0.021	0.016	0.013	0.010	0.008	0.007	0.005	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39944	0.13816	0.05773	0.02751	0.01444	0.00816	0.00489	0.00308	0.00201	0.00136	0.00095	0.00068	0.00049	0.00037	0.00028	0.00021	0.00016	0.00013	0.0001	0.00008	0.00007	0.00005	0.00005	0.00004	0.00003	0.00003	0.00002	0.00002	0.00002	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGPA6734421	6791	-1	1	11750	52	0	0	0	20	0.428	0.32	0.098	0.052	0.101	0	0	0	0	0	213	0	0	0	1	6000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	164160	10	67	1	0	0	0	771	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	36.985	12.792	5.345	2.547	1.337	0.756	0.453	0.285	0.186	0.126	0.088	0.063	0.046	0.034	0.026	0.020	0.015	0.012	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36985	0.12792	0.05345	0.02547	0.01337	0.00756	0.00453	0.00285	0.00186	0.00126	0.00088	0.00063	0.00046	0.00034	0.00026	0.0002	0.00015	0.00012	0.0001	0.00008	0.00006	0.00005	0.00004	0.00003	0.00003	0.00002	0.00002	0.00002	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGPA6734521	6791	-1	1	11750	52	0	0	0	20	0.428	0.32	0.098	0.052	0.101	0	0	0	0	0	213	0	0	0	1	6000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	89856	9	67	1	0	0	0	422	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	36.985	12.792	5.345	2.547	1.337	0.756	0.453	0.285	0.186	0.126	0.088	0.063	0.046	0.034	0.026	0.020	0.015	0.012	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36985	0.12792	0.05345	0.02547	0.01337	0.00756	0.00453	0.00285	0.00186	0.00126	0.00088	0.00063	0.00046	0.00034	0.00026	0.0002	0.00015	0.00012	0.0001	0.00008	0.00006	0.00005	0.00004	0.00003	0.00003	0.00002	0.00002	0.00002	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGPA6734621	6791	-1	1	11750	52	0	0	0	20	0.428	0.32	0.098	0.052	0.101	0	0	0	0	0	213	0	0	0	1	6000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4032	1	67	1	0	0	0	19	0	0	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	36.985	12.792	5.345	2.547	1.337	0.756	0.453	0.285	0.186	0.126	0.088	0.063	0.046	0.034	0.026	0.020	0.015	0.012	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36985	0.12792	0.05345	0.02547	0.01337	0.00756	0.00453	0.00285	0.00186	0.00126	0.00088	0.00063	0.00046	0.00034	0.00026	0.0002	0.00015	0.00012	0.0001	0.00008	0.00006	0.00005	0.00004	0.00003	0.00003	0.00002	0.00002	0.00002	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
